condition_id,question,sub_category,entry_yes_price_3d,end_date,outcome_yes_won,grade,reason
0xdefb6100803cdb70643e696c376e2fe61e5b9494a84b18415c8535ad797ea6f5,Will the Liberal Party win the third most seats in the next Canadian Election?,discretionary,0.0085,2025-04-28 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xbcaa021ed4f29709e42964b8ddc6e0dee4e7f1b6b935486abca8edc09824e875,"Will Elon Musk post 215-239 tweets from March 5 to March 7, 2026?",discretionary,0.0025,2026-03-07 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x734525c64d1cdbbb45574cf3ef7f2496bf019d80e4d13c4663f054bda1f28ace,House passes Epstein disclosure bill/resolution in 2025?,discretionary,0.989,2025-12-31 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe8545ea6fed1e7cfa2547777ff038fe800002e04d046a03241ac2950558fdf09,Will the AFD be part of the next German government?,discretionary,0.0065,2025-06-30 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x56546e150010381a0b35589d2a775fc631329c07578f6b582d287323f6f364ca,Will Michelle Obama be the Democratic Presidential Nominee?,discretionary,0.009,2024-08-22 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x17cd926896aa499bea870e218dc2e32c99f102237e6ae90f49f4b03d69cac4da,Will Conor McGregor win the Irish Presidential Election?,discretionary,0.0005,2025-11-11 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfc321fab4982c1d38d3b45dd7415bb2856d92f615437cfa613124bf514a23446,Israel and Saudi Arabia normalize relations before April?,discretionary,0.0025,2025-03-31 12:00:00+00:00,0,AMBIGUOUS,normalize relations diplomatic interpretive
0x4af1e46936a9f721b5f3729e332062ab9c8aa2b3f739574539d31c32a847c85b,"Will Elon Musk post 140-159 tweets from February 27 to March 6, 2026?",discretionary,0.1835,2026-03-06 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xbac49f234f6b0541c7ba0cd2c142ed93838f301c97f86619c81b19921e72d934,Will three people dissent the September Fed decision?,discretionary,0.13,2025-09-17 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0e85e94301db0e38e25f0650ab649c3a4485b5fc9734a8b6abf3d0da0ee6dd55,Will Joe pardon Hunter Biden?,discretionary,0.295,2025-01-20 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd59d5b6e8e170415fac435fb4d7b072c9c4ab7231fdbf3292334a722ee93a7c1,"Will either Cuomo or Mamdani concede by November 7, 2025?",discretionary,0.96,2025-11-07 00:00:00+00:00,1,AMBIGUOUS,concede timing/criteria interpretive
0xbb4bb3a55254bcfb15e858e6d2e553d24016181e70d604c739e0b3e99fd144ca, Will Iranian officials visit the White House by January 31?,discretionary,0.014,2026-01-31 00:00:00+00:00,0,AMBIGUOUS,visit interpretation
0x63a86e84ee38137a74b13cebd849a0ff0a4aa52a1e046d1470a4c7a5ecf67ef8,Will Steve Daines be the next Senate Majority Leader?,discretionary,0.0005,2025-06-30 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5a200d7d560169d60dc82cd16bb14c16f36f029fdf609dcb92d06a554f9f0fe1,Iran x Israel/US conflict ends by March 31?,discretionary,0.0345,2026-03-31 00:00:00+00:00,0,AMBIGUOUS,conflict end interpretation
0xd898154718493ff0aab781ee5db2fbbb44a5712800b571629a5846cdd570cf8d,Will Tim Scott win the 2024 Republican VP nomination?,discretionary,0.0005,2024-09-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x38f455d58244268a4adff6b5787cfbe21cf584883db31d4371523511d5313f61,"Will Donald Trump post 180-199 Truth Social posts from April 7 to April 14, 2026?",discretionary,0.024,2026-04-14 16:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4868359ffa5253cc5b4ced05612845ec5bd7fb4072324b62332033a8f895bcd3,Another South American country bans X?,discretionary,0.015,2024-09-30 12:00:00+00:00,0,AMBIGUOUS,"""another country"" interpretive"
0xc5821602b440e61665dce5dcdc0fd20153864ba185d26a13e9be80fe98bb9e97,Fed decreases interest rates by 25 bps after May 2025 meeting?,discretionary,0.017,2025-05-07 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x052a356ea100e7c57c79b80a9a29edd378e242c534f6d9cbfa707ef3d4e696e2,Will Mike Waltz be the first to leave the Trump Cabinet in 2025?,discretionary,0.0005,2025-12-31 00:00:00+00:00,0,AMBIGUOUS,first to leave — interpretive timing
0x6fd4cff7d7e09e613ae8db200557ec8487dfb2200412e230619400b23d52b5bc,Will Trump nominate Mandy Gunasekara for Administrator of the US Environmental Protection Agency?,discretionary,0.0205,2025-06-30 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x20685afcb4751f212d0bec51c769b174c2be1f951a8c5a5ff93ec3fb61fe6b02,"Will Elon Musk post 440-459 tweets from January 20 to January 27, 2026?",discretionary,0.1255,2026-01-27 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x40ea3197c420060b496893c32d8329cbe983cfd0e5b8e101ce4668314739bb66,"Will SPD, FDP, and Greens form the next German Government?",discretionary,0.0015,2025-02-23 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb0a06b05d49947a302d0c3648add3b6d6660380de6bdb6b79f0007f18daf3adb,2024 presidential election: GOP wins by 215+,discretionary,0.0105,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x99ccc2e019a8421742621c9896982f90fa4e73c3d490d609fb3687d56861367b,Will Trump meet with Pope Leo XIV in March 2026?,discretionary,0.0075,2026-03-31 00:00:00+00:00,0,AMBIGUOUS,"""meet with X in month/place"" — meeting verification"
0x61962c3f51c9c2e4f3885da88b70d3378a822830e42df02a19c7b035737515bc,Will the FED change rates to another level after Nov meeting?,discretionary,0.0025,2024-11-07 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x8d2f66a4e6b5dafbfdd266b42a020cf88dcf21acdac6d6236ceec94580b4b502,Will a candidate from another party win Texas US Senate Election?,discretionary,0.002,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb89a21f2452a9fa13b9fcaf8361e805deaac21c5f6788ed89e32e635fdd1b90b,Will the next Dutch government be PVV + CDA?,discretionary,0.0005,2026-10-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x38c0342fb672f38ad0990e98d6cc81d021a0c210fdb8c23ff086742b8a873c51,"Will US or Israel strike Iran by February 15, 2026?",discretionary,0.012,2026-12-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x78e20dcb15d578061a6df0c5014d66cc21244bad6848336f3513493c65cf09c1,"2024 Balance of Power: R Prez, R Senate, D House",discretionary,0.135,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xbfd324657c4d104733f50a1ac04437cab025bcf63868e82b87a2cddbe1b25903,Will POTUS tweet 14-16 times Feb 7-14?,discretionary,0.0005,2025-02-14 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x4a68d828f7263f34391484404380c34efa9566f12a08a88553ddbe8e285c3ae9,No change in Fed interest rates after July 2025 meeting?,discretionary,0.9515,2025-07-30 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x2bd06b3fd416fa6bbb9cf2667ff62977754e49b6d7966077173d266a71a2f240,Will Pedro Tinoco de Faria win the 2026 Portugal presidential election?,discretionary,0.0005,2026-01-25 14:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x9ec068d68055cc7e14d82b67da6f8069423ce64d4cd3549aeb50116156a622f0,"Will a U.S. anti-cartel operation outside of the United States occur by April 30, 2026?",discretionary,0.16,2026-04-30 00:00:00+00:00,1,AMBIGUOUS,anti-cartel operation — interpretive
0x811b419c2edddef15dafdc687acc62643a00bb31012f29224e2efafa429a493d,Will Javier Bertucci Win the 2024 Venezuela presidential election?,discretionary,0.0005,2024-07-28 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7ab9c0b2396b72fcc4643dc03c835cd2dbbcead944b261e653de7d0851a2493e,Will two members of The Squad lose their primaries?,discretionary,0.9875,2024-09-03 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfc575fe49537c923f9aabf87f636f4949360bc6bab41b0f60b4f0f12ad9c98e6,"Will Elon Musk post 240-259 tweets from February 10 to February 17, 2026?",discretionary,0.119,2026-02-17 17:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe8e3ca717d93be1f6fccea2cc168aeea15f2568466f37121d780efe32eae33e1,Tulsi Gabbard confirmed as Director of National Intelligence?,discretionary,0.9945,2025-06-30 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x653483009043f1663360bc35ed8fb542d3f9453916082d20ff025adaa2fe7032,Will Joe Biden win the 2024 Democratic Presidential Nomination?,discretionary,0.0005,2024-08-18 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xe5734d988f2e429c8bf13f02434f23ab8c95a865b6e1e81a2e43c6317d68749c,"Will Elon Musk post <40 tweets from February 12 to February 14, 2026?",discretionary,0.0135,2026-02-14 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb115de5476741ec60696e6f08ed2ca791f3156b324bebe191f71e1198d38199b,Will Hong Kong have 190mm or more of precipitation in April?,discretionary,0.14,2026-04-30 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x55f8995a52478c39481ebb7b9c9cb78c2ca69871c226e9404f55aa0b59a1e920,Will Kamala go on Joe Rogan before election?,discretionary,0.068,2024-11-04 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x708fb14a697184ca11188ef64ea38ee355349d9d62db5654f0204e32005894dd,Will a Democrat win Connecticut US Senate Election?,discretionary,0.984,2024-11-05 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x1c9a2a68c5e470cff041f2633405fd8e7799dd599dd30c20622ec7c7d9032f6c,"US strikes Iran by January 27, 2026?",discretionary,0.014,2026-01-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x37e6c1227c1ee562cbd906099dadbd658ddca8cdb9730736857b4d82701c6393,Will Friedrich Merz be the next Chancellor of Germany?,discretionary,0.945,2025-02-23 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x8ee7186b5c39c64efc6ea96a4025afe2aa58fdeabb37a062b3f9517cc3a1657d,Will a candidate from another party win Missouri US Senate Election?,discretionary,0.002,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xada495fb682578508a25567e8b7580da89f4c2a6abf28191ee4192529de1c949,"Will Elon Musk post 320-339 tweets from November 21 to November 28, 2025?",discretionary,0.011,2025-11-28 17:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xbc692175b4f15cf690207042084c0b6251f6263e8516d999306d431a832c1f41,"Will King Charles say ""Ballroom"" during the joint meeting of Congress?",discretionary,0.225,2026-04-28 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x7050f3cffaa3edcdc37d11a976a4af2f265e0fb733607bbac5e8078a24baa6f9,"Will there be 130,000,000-135,000,000 votes cast in the U.S. Presidential Election?",discretionary,0.001,2024-12-16 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x117e99b2f41a10df9e5d1df85e05f96fac445976ab5da2cf2ec968660bb281ae,GOP wins popular vote by 4-5%?,hard_currency,0.0005,2025-01-31 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x70f21389361e24c1ff0a85dc73882a5bf8093fd33f8a0ac770b58233daf3e20c,Will Baluta win by 9-12%?,hard_currency,0.0115,2025-12-07 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xfd94efe3bbd624fb6577ad51cf5639dcbbcd0eb5a6f03543d98a8e4fe58af27a,Will the U.S. collect between $100b and $200b in revenue in 2025?,hard_currency,0.0155,2026-02-28 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x8958c6464359ba927b09a2f03663a6f450e2f1eeae66edadc697a541d73bd458,Will the SPD win over 30% of the vote in the German election?,hard_currency,0.0015,2025-02-23 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf5a756ef898f9fa858d8710a63f4aa16b4d3c4d2fff27afae1d1ed329620eed7,Will Trump's approval rating be between 47.0% and 47.4% on March 14?,hard_currency,0.125,2025-03-14 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf25002593455b527f4234c40093978a0e2b7e3343d1cd07bb497fc83e6152dd5,Will Kari Lake win Arizona Senate election by 0-1%?,hard_currency,0.0005,2024-12-17 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0a006c3843ea6b6959b46a46b7a0cdc52ed8773ba19d769b71d0d8b2650476b5,Will Trump get 70-72m votes in the 2024 U.S. Presidential Election?,hard_currency,0.055,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xa325d584041ea5ec44e9f4d8de4d2e058fa3ca80d89a5ebc0cbccdce87a651de,Will the Republican candidate win Pennsylvania by 1.0%-1.5%? ,hard_currency,0.0565,2024-11-05 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x5858502a7f850fecf999b93f2595e5eefa758634cf0506f4047de5ff83ace7af,Will Kim Moon-soo win more than 40% of the vote in the South Korea election?,hard_currency,0.285,2025-06-03 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf1ec6d2668853ffb52b9befd5e97118a152bc4dc6bc2ada45e0492974fa36efd,Will the Reserve Bank of India make no change to the policy repo rate after the February Meeting?,hard_currency,0.88,2026-02-06 00:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb08d4306dc14f563528a231a177d7888b44e2d09274cac65331c37f53fac6bf2,Will Trump create a Bitcoin reserve in first week?,hard_currency,0.011,2025-01-27 12:00:00+00:00,0,AMBIGUOUS,creating reserve interpretation
0xd347dec81fb3e6a4b990f0dc291a8083c85bf4ef16e43efbd41b6f249584ba0d,Will Trump's approval rating be less than 44.5% on June 20?,hard_currency,0.155,2025-06-20 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xf963ec4b153e66668dd9e038a2cb258a3d228fde87efdcde95e1e3e8fc6ec56a,Will Crude Oil (CL) hit (HIGH) $130 by end of March?,hard_currency,0.0195,2026-03-31 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xd6e0317cee513cc3afdc1954ac576b241ad2287536e88b17fd3a77b4c3d0976e,Fed increases interest rates by 25+ bps after October 2025 meeting?,action_count,0.0015,2025-10-29 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0a533c938200a10df86423dfbe621a2f36bfd4abc457615cf4992ed721c566bf,Fed increases interest rates by 25+ bps after September 2024 meeting?,action_count,0.0005,2024-09-18 12:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0x0ebfa3375f9106999f107f7d7f4175e632e823b29ff8196dad62a692a3daac26,Bank of Japan increases interest rates by 50+ bps after January 2026 meeting?,action_count,0.0025,2026-01-23 00:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
0xb54e92a9f3edf1bfe9ef0f8a1b1ec483527f482b1463a8691024ced348ec498d,"Will Karoline Leavitt say ""President"" 70+ times during next White House press briefing?",action_count,0.208,2025-12-31 12:00:00+00:00,1,CRISP,specific named event with binary observable / numerical threshold / specific date
0x07ff647adb4fccea99d476fefd88d31a09bd275748bd093305ae661e03ef2366,"Will Elon Musk post 580+ tweets from September 9 to September 16, 2025?",action_count,0.0005,2025-09-16 16:00:00+00:00,0,CRISP,specific named event with binary observable / numerical threshold / specific date
